filename,path_1km,path_25m,model_b_max_prob,model_b_passed,model_a_max_prob,model_a_positive_pixels,final_positive,label_1km_positive,label_25m_positive,status
patch_20327_ignition_WWF007_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20327_ignition_WWF007_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20327_ignition_WWF007_20200515.npz,0.92727184,1,0.79447246,1,1,True,True,completed
patch_20328_ignition_WWF008_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20328_ignition_WWF008_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20328_ignition_WWF008_20200515.npz,0.98870927,1,0.86145312,1,1,True,True,completed
patch_20329_ignition_WWF009_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20329_ignition_WWF009_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20329_ignition_WWF009_20200515.npz,0.95250893,1,0.83127081,1,1,True,True,completed
patch_20330_ignition_CWF059_20200724.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20330_ignition_CWF059_20200724.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20330_ignition_CWF059_20200724.npz,0.86347121,1,0.77507305,1,1,True,True,completed
patch_20331_ignition_CWF090_20200804.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20331_ignition_CWF090_20200804.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20331_ignition_CWF090_20200804.npz,0.97892684,1,0.92040753,1,1,True,True,completed
patch_20352_ignition_EWF001_20200130.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20352_ignition_EWF001_20200130.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20352_ignition_EWF001_20200130.npz,0.99590731,1,0.94419456,1,1,True,True,completed
patch_20353_ignition_SWF003_20200426.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20353_ignition_SWF003_20200426.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20353_ignition_SWF003_20200426.npz,0.96101463,1,0.78526270,1,1,True,True,completed
patch_20354_ignition_PWF004_20200429.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20354_ignition_PWF004_20200429.npz,,0.20128150,0,,,0,True,,blocked_by_model_b
patch_20355_ignition_GWF006_20200429.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20355_ignition_GWF006_20200429.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20355_ignition_GWF006_20200429.npz,0.99995840,1,0.83449042,1,1,True,True,completed
patch_20356_ignition_GWF008_20200501.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20356_ignition_GWF008_20200501.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20356_ignition_GWF008_20200501.npz,0.81758136,1,0.85226393,1,1,True,True,completed
patch_20357_ignition_RWF009_20200501.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20357_ignition_RWF009_20200501.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20357_ignition_RWF009_20200501.npz,0.89824617,1,0.80579638,1,1,True,True,completed
patch_20358_ignition_RWF010_20200502.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20358_ignition_RWF010_20200502.npz,,0.35212129,0,,,0,True,,blocked_by_model_b
patch_20359_ignition_LWF033_20200503.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20359_ignition_LWF033_20200503.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20359_ignition_LWF033_20200503.npz,0.98404229,1,0.89387345,1,1,True,True,completed
patch_20360_ignition_HWF005_20200504.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20360_ignition_HWF005_20200504.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20360_ignition_HWF005_20200504.npz,0.98736155,1,0.91872782,1,1,True,True,completed
patch_20374_ignition_LWF011_20200428.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20374_ignition_LWF011_20200428.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20374_ignition_LWF011_20200428.npz,0.99999559,1,0.96078008,1,1,True,True,completed
patch_20375_ignition_SWF022_20200520.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20375_ignition_SWF022_20200520.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20375_ignition_SWF022_20200520.npz,0.97849965,1,0.75542516,1,1,True,True,completed
patch_20376_ignition_HWF037_20200723.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20376_ignition_HWF037_20200723.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20376_ignition_HWF037_20200723.npz,0.88209027,1,0.88138890,1,1,True,True,completed
patch_20377_ignition_PWF032_20200726.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20377_ignition_PWF032_20200726.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20377_ignition_PWF032_20200726.npz,0.74858856,1,0.70996094,1,1,True,True,completed
patch_20378_ignition_GWF031_20200731.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20378_ignition_GWF031_20200731.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20378_ignition_GWF031_20200731.npz,0.89837348,1,0.75819206,1,1,True,True,completed
patch_20379_ignition_GWF032_20200729.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20379_ignition_GWF032_20200729.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20379_ignition_GWF032_20200729.npz,0.98988008,1,0.77513760,1,1,True,True,completed
patch_20388_ignition_LWF027_20200503.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20388_ignition_LWF027_20200503.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20388_ignition_LWF027_20200503.npz,0.71815091,1,0.71973300,1,1,True,True,completed
patch_20389_ignition_LWF030_20200503.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20389_ignition_LWF030_20200503.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20389_ignition_LWF030_20200503.npz,0.96768975,1,0.89491278,1,1,True,True,completed
patch_20390_ignition_PWF009_20200506.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20390_ignition_PWF009_20200506.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20390_ignition_PWF009_20200506.npz,0.43662399,1,0.57871562,1,1,True,True,completed
patch_20391_ignition_SWF014_20200507.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20391_ignition_SWF014_20200507.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20391_ignition_SWF014_20200507.npz,0.54561806,1,0.67896938,1,1,True,True,completed
patch_20392_ignition_MWF004_20200507.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20392_ignition_MWF004_20200507.npz,,0.04545743,0,,,0,True,,blocked_by_model_b
patch_20393_ignition_LWF055_20200508.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20393_ignition_LWF055_20200508.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20393_ignition_LWF055_20200508.npz,0.67506951,1,0.72445863,1,1,True,True,completed
patch_20394_ignition_SWF015_20200508.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20394_ignition_SWF015_20200508.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20394_ignition_SWF015_20200508.npz,0.99759054,1,0.92200339,1,1,True,True,completed
patch_20395_ignition_EWF013_20200509.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20395_ignition_EWF013_20200509.npz,,0.26133132,0,,,0,True,,blocked_by_model_b
patch_20396_ignition_SWF016_20200511.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20396_ignition_SWF016_20200511.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20396_ignition_SWF016_20200511.npz,0.80178583,1,0.66053104,1,1,True,True,completed
patch_20397_ignition_PWF013_20200513.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20397_ignition_PWF013_20200513.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20397_ignition_PWF013_20200513.npz,0.74161440,1,0.80224061,1,1,True,True,completed
patch_20398_ignition_CWF007_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20398_ignition_CWF007_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20398_ignition_CWF007_20200515.npz,0.87234968,1,0.81308889,1,1,True,True,completed
patch_20399_ignition_CWF008_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20399_ignition_CWF008_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20399_ignition_CWF008_20200515.npz,0.91356087,1,0.87641740,1,1,True,True,completed
patch_20400_ignition_CWF009_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20400_ignition_CWF009_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20400_ignition_CWF009_20200515.npz,0.93319881,1,0.85339713,1,1,True,True,completed
patch_20401_ignition_RWF016_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20401_ignition_RWF016_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20401_ignition_RWF016_20200515.npz,0.81515074,1,0.74663967,1,1,True,True,completed
patch_20419_ignition_PWF010_20200512.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20419_ignition_PWF010_20200512.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20419_ignition_PWF010_20200512.npz,0.75417614,1,0.80673844,1,1,True,True,completed
patch_20420_ignition_HWF015_20200521.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20420_ignition_HWF015_20200521.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20420_ignition_HWF015_20200521.npz,0.47869045,1,0.69334149,1,1,True,True,completed
patch_20421_ignition_EWF026_20200714.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20421_ignition_EWF026_20200714.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20421_ignition_EWF026_20200714.npz,0.99748236,1,0.92676526,1,1,True,True,completed
patch_20422_ignition_WWF022_20200714.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20422_ignition_WWF022_20200714.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20422_ignition_WWF022_20200714.npz,0.49651793,1,0.67016715,1,1,True,True,completed
patch_20423_ignition_GWF030_20200727.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20423_ignition_GWF030_20200727.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20423_ignition_GWF030_20200727.npz,0.96668375,1,0.87354898,1,1,True,True,completed
patch_20424_ignition_CWF062_20200729.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20424_ignition_CWF062_20200729.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20424_ignition_CWF062_20200729.npz,0.94410640,1,0.88534719,1,1,True,True,completed
patch_20425_ignition_CWF069_20200802.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20425_ignition_CWF069_20200802.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20425_ignition_CWF069_20200802.npz,0.99016684,1,0.88826936,1,1,True,True,completed
patch_20426_ignition_CWF068_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20426_ignition_CWF068_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20426_ignition_CWF068_20200803.npz,0.99239731,1,0.79188567,1,1,True,True,completed
patch_20427_ignition_CWF071_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20427_ignition_CWF071_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20427_ignition_CWF071_20200803.npz,0.98716295,1,0.89248133,1,1,True,True,completed
patch_20428_ignition_CWF072_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20428_ignition_CWF072_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20428_ignition_CWF072_20200803.npz,0.97595531,1,0.92334378,1,1,True,True,completed
patch_20429_ignition_CWF073_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20429_ignition_CWF073_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20429_ignition_CWF073_20200803.npz,0.98186088,1,0.92332369,1,1,True,True,completed
patch_20430_ignition_CWF074_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20430_ignition_CWF074_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20430_ignition_CWF074_20200803.npz,0.98699260,1,0.93311638,1,1,True,True,completed
patch_20431_ignition_CWF075_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20431_ignition_CWF075_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20431_ignition_CWF075_20200803.npz,0.93513519,1,0.88738477,1,1,True,True,completed
patch_20432_ignition_CWF076_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20432_ignition_CWF076_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20432_ignition_CWF076_20200803.npz,0.98459935,1,0.90712881,1,1,True,True,completed
patch_20433_ignition_CWF077_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20433_ignition_CWF077_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20433_ignition_CWF077_20200803.npz,0.98432237,1,0.91609854,1,1,True,True,completed
patch_20434_ignition_LWF088_20200803.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20434_ignition_LWF088_20200803.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20434_ignition_LWF088_20200803.npz,0.95997679,1,0.83932173,1,1,True,True,completed
patch_20438_ignition_LWF046_20200506.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20438_ignition_LWF046_20200506.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20438_ignition_LWF046_20200506.npz,0.82496572,1,0.82329798,1,1,True,True,completed
patch_20439_ignition_LWF047_20200506.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20439_ignition_LWF047_20200506.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20439_ignition_LWF047_20200506.npz,0.99999797,1,0.97348106,1,1,True,True,completed
patch_20440_ignition_WWF006_20200509.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20440_ignition_WWF006_20200509.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20440_ignition_WWF006_20200509.npz,0.46576846,1,0.66707325,1,1,True,True,completed
patch_20441_ignition_CWF010_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20441_ignition_CWF010_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20441_ignition_CWF010_20200515.npz,0.96162945,1,0.89665228,1,1,True,True,completed
patch_20442_ignition_CWF011_20200515.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20442_ignition_CWF011_20200515.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20442_ignition_CWF011_20200515.npz,0.48262236,1,0.63341951,1,1,True,True,completed
patch_20443_ignition_WWF012_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20443_ignition_WWF012_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20443_ignition_WWF012_20200516.npz,0.96533769,1,0.86955309,1,1,True,True,completed
patch_20444_ignition_WWF010_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20444_ignition_WWF010_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20444_ignition_WWF010_20200516.npz,0.81639540,1,0.71463472,1,1,True,True,completed
patch_20445_ignition_WWF011_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20445_ignition_WWF011_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20445_ignition_WWF011_20200516.npz,0.92435962,1,0.85392612,1,1,True,True,completed
patch_20461_ignition_HWF010_20200512.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20461_ignition_HWF010_20200512.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20461_ignition_HWF010_20200512.npz,0.99919873,1,0.94427842,1,1,True,True,completed
patch_20462_ignition_PWF017_20200514.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20462_ignition_PWF017_20200514.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20462_ignition_PWF017_20200514.npz,0.99562317,1,0.72107756,1,1,True,True,completed
patch_20463_ignition_LWF074_20200520.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20463_ignition_LWF074_20200520.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20463_ignition_LWF074_20200520.npz,0.65876645,1,0.82758754,1,1,True,True,completed
patch_20464_ignition_PWF027_20200630.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20464_ignition_PWF027_20200630.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20464_ignition_PWF027_20200630.npz,0.77656358,1,0.83469391,1,1,True,True,completed
patch_20465_ignition_CWF057_20200719.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20465_ignition_CWF057_20200719.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20465_ignition_CWF057_20200719.npz,0.93574667,1,0.82252294,1,1,True,True,completed
patch_20466_ignition_CWF058_20200719.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20466_ignition_CWF058_20200719.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20466_ignition_CWF058_20200719.npz,0.95468783,1,0.82550055,1,1,True,True,completed
patch_20467_ignition_MWF016_20200720.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20467_ignition_MWF016_20200720.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20467_ignition_MWF016_20200720.npz,0.88850862,1,0.86399555,1,1,True,True,completed
patch_20475_ignition_WWF013_20200516.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20475_ignition_WWF013_20200516.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20475_ignition_WWF013_20200516.npz,0.94910705,1,0.84911263,1,1,True,True,completed
patch_20476_ignition_CWF015_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20476_ignition_CWF015_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20476_ignition_CWF015_20200517.npz,0.47893259,1,0.68143094,1,1,True,True,completed
patch_20477_ignition_CWF016_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20477_ignition_CWF016_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20477_ignition_CWF016_20200517.npz,0.86800909,1,0.86463684,1,1,True,True,completed
patch_20478_ignition_CWF017_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20478_ignition_CWF017_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20478_ignition_CWF017_20200517.npz,0.45477250,1,0.80821031,1,1,True,True,completed
patch_20479_ignition_RWF023_20200517.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20479_ignition_RWF023_20200517.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20479_ignition_RWF023_20200517.npz,0.98766160,1,0.85852700,1,1,True,True,completed
patch_20480_ignition_CWF029_20200520.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20480_ignition_CWF029_20200520.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20480_ignition_CWF029_20200520.npz,0.97063375,1,0.88171917,1,1,True,True,completed
patch_20481_ignition_MWF006_20200523.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20481_ignition_MWF006_20200523.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20481_ignition_MWF006_20200523.npz,0.72594613,1,0.80163103,1,1,True,True,completed
patch_20482_ignition_HWF017_20200523.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20482_ignition_HWF017_20200523.npz,,0.23986718,0,,,0,True,,blocked_by_model_b
patch_20483_ignition_LWF076_20200528.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20483_ignition_LWF076_20200528.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20483_ignition_LWF076_20200528.npz,0.75406384,1,0.79359877,1,1,True,True,completed
patch_20497_ignition_PWF020_20200605.npz,/mnt/work/wildfire/1km/patches_1km_balanced/val/patch_20497_ignition_PWF020_20200605.npz,/mnt/work/wildfire/25m/patches_25m_balanced/val/patch_20497_ignition_PWF020_20200605.npz,0.48506638,1,0.59784520,1,1,True,True,completed
